UNIV_ID,BRANCH,UNIV_NAME,City,Address,State,ZIP,Sector_id
222576005,Amarillo College Community Link,Amarillo College,Amarillo,2412 N. Grand,TX,79107,4
222576006,Moore County Campus,Amarillo College,Dumas,1220 E. 1st,TX,79029,4
222576007,Amarillo College Hereford Campus,Amarillo College,Hereford,241 AVE H,TX,79045,4
222628001,Main Campus,Amberton University,Garland,1700 Eastgate Dr,TX,750415595,2
222822001,ANGELINA COLLEGE,Angelina College,LUFKIN,3500 HWY 59 SOUTH,TX,75904,4
222831001,Main Campus,Angelo State University,San Angelo,2601 W. Ave N,TX,76909,1
222877001,Main Campus,Arlington Baptist University,ARLINGTON,3001 W DIVISION ST,TX,760123425,2
222886001,Main Campus,Arlington Career Institute,GRAND PRAIRIE,901 AVE K,TX,75050,6
222938001,The Art Institute of Houston,The Art Institute of Houston,HOUSTON,4140 Southwest Freeway,TX,770279625,3
222983001,Main Campus,Austin College,SHERMAN,900 N GRAND AVE,TX,750904400,2
222992001,Highland Business Center,Austin Community College District,Austin,5930 Middle Fiskville Road,TX,78752,4
222992002,Cypress Creek,Austin Community College District,Cedar Park,1555 Cypress Creek Road,TX,78613,4
222992003,Northridge Campus,Austin Community College District,Austin,11928 Stonehollow Drive,TX,78758,4
222992006,Rio Grande Campus,Austin Community College District,Austin,1212 Rio Grande Street,TX,78701,4
222992007,Riverside Campus,Austin Community College District,Austin,1020 Grove Blvd.,TX,78741,4
222992009,Eastview Campus,Austin Community College District,Austin,3401 Weberville Road,TX,78702,4
222992013,South Austin Campus,Austin Community College District,Austin,1820 West Stassney Lane,TX,78745,4
222992014,Round Rock Campus,Austin Community College District,Round Rock,4400 College Park Drive,TX,78665,4
222992025,San Marcos Goodnight Center,Austin Community College District,San Marcos,1331 State Hwy 123,TX,78666,4
222992026,Fire Academy,Austin Community College District,Austin,4800F Shaw Ln,TX,78744,4
222992027,Clinical Education Center,Austin Community College District,Austin,1400 N. IH 35,TX,78701,4
222992029,Elgin Campus,Austin Community College District,Elgin,1501 West US Hwy 290,TX,78621,4
222992030,Hays Campus,Austin Community College District,Kyle,1200 Kohlers Crossing,TX,78640,4
222992031,Highland Campus,Austin Community College District,Austin,6101 ACC Highland Campus Dr.,TX,78752,4
222992032,Crockett Center,Austin Community College District,Austin,5601 Manchaca Rd,TX,78745,4
222992033,Reagan Center,Austin Community College District,Austin,7104 Berkman Dr,TX,78752,4
223001001,Main Campus,Austin Presbyterian Theological Seminary,AUSTIN,100 E 27TH ST,TX,78705,2
223056001,Main Campus,Baldwin Beauty School-South Austin,AUSTIN,3005 S LAMAR,TX,787044785,9
223083001,Main campus,Baptist Health System School of Health Professions,San Antonio,8400 Datapoint Drive,TX,782293234,3
223117001,Baptist Missionary Association Theologi,Baptist Missionary Association Theological Seminary,JACKSONVILLE,1530 E PINE ST,TX,757665407,2
223223001,Baylor College of Medicine,Baylor College of Medicine,Houston,"One Baylor Plaza, MS: BCM111",TX,770303411,2
223232001,Main Campus,Baylor University,Waco,One Bear Place #97121,TX,767067121,2
223232002,Baylor University School of Nursing,Baylor University,Dallas,3700 Worth St.,TX,75246,2
223232003,Baylor in New York,Baylor University,Long Island City,41-34 Crescent Street,NY,11101,2
223232004,Diana R. Garland Waco School of Social Work,Baylor University,WACO,811 Washington Ave,TX,76701,2
223232005,Baylor Executive MBA Program-Austin,Baylor University,Austin,"3107 Oak Creek Drive, Suite 240",TX,78727,2
223232006,Baylor Executive MBA Program-Dallas,Baylor University,Dallas,12230 Preston Road,TX,75230,2
223232007,Diana R. Garland Houston School of Social Work,Baylor University,Houston,4100 S. Main Street,TX,77002,2
223320001,Beeville Campus,Coastal Bend College,BEEVILLE,3800 CHARCO RD,TX,78102,4
223320002,Alice Center,Coastal Bend College,Alice,704 Coyote Trail,TX,78332,4
223320003,Kingsville Campus,Coastal Bend College,Kingsville,1814  S. Brahma Blvd,TX,78363,4
223320004,Pleasanton Campus,Coastal Bend College,Pleasanton,1411 Bensdale,TX,78064,4
223427001,Main Campus,Blinn College,BRENHAM,902 COLLEGE AVE,TX,778334098,4
223427002,Schulenburg,Blinn College,Schulenburg,100 Ranger Drive,TX,78956,4
223427003,Bryan,Blinn College,Bryan,2423 Blinn Blvd.,TX,77805,4
223427004,Sealy,Blinn College,Sealy,3701 Outlet Center Drive,TX,77474,4
223463001,Remington College (Dallas Campus),Remington College-Dallas Campus,GARLAND,1800 EASTGATE DR,TX,75041,2
223472001,Vet Tech Institute of Houston,Vet Tech Institute of Houston,HOUSTON,4669 SOUTHWEST FWY STE 100,TX,77027,6
223506001,Brazosport College,Brazosport College,LAKE JACKSON,500 COLLEGE DR,TX,775663199,1
223524001,BROOKHAVEN COLLEGE,Brookhaven College,FARMERS BRANCH,3939 VALLEY VIEW LN,TX,752444997,4
223773001,Cedar Valley College,Cedar Valley College,LANCASTER,3030 NORTH DALLAS AVE,TX,751343799,4
223816001,Main Campus,Central Texas College,KILLEEN,6200 West Central Texas Expressway,TX,765401800,4
223816002,Fort Hood,Central Texas College,Fort Hood,"Buildings 3200, 3201, 335",TX,76544,4
223816003,Marble Falls,Central Texas College,Marble Falls,806 Steve Hawkins Pkwy,TX,78654,4
223816004,Fredericksburg,Central Texas College,Fredericksburg,"2818 E. U.S. Hwy 290, suite 102",TX,78624,4
223816005,Central Texas College Center – Brady/Mason/San Saba,Central Texas College,Brady,2309 Menard HWY,TX,76825,4
223816006,Central Texas College Center - Hamilton,Central Texas College,Hamilton,611 S. College,TX,76531,4
223816007,Central Texas College Center - Lampasas,Central Texas College,Lampasas,2716 HWY 281 S. Suite F110,TX,76550,4
223852001,Charles and Sue's School of Hair Design (223852),Charles and Sues School of Hair Design,BRYAN,1711 BRIARCREST DR,TX,77802,9
223898001,Main Campus,Cisco College,Cisco,101 College Heights,TX,76437,4
223898002,Abilene Campus,Cisco College,Abilene,717 East Industrial Blvd.,TX,79602,4
223922001,Clarendon College,Clarendon College,CLARENDON,1122 College Drive / P.O. Box 968,TX,792260968,4
223922002,Pampa Center,Clarendon College,Pampa,1601 West Kentucky Avenue,TX,79065,4
223922003,Childress Center,Clarendon College,Childress,1902 Avenue G NW Suite 1,TX,79201,4
223922004,Amarillo Center,Clarendon College,Amarillo,3211 SW 26th Avenue,TX,79109,4
224004001,Concordia University Texas,Concordia University Texas,AUSTIN,11400 Concordia University Drive,TX,78726,2
224004002,Houston Center,Concordia University Texas,Houston,800 Houston Avenue,TX,77007,2
224004003,San Antonio,Concordia University Texas,San Antonio,8626 Tesoro Dr. Suite 112,TX,78217,2
224004004,DFW Center,Concordia University Texas,Grand Prairie,"2080 N. Highway 360, Ste. 400",TX,75050,2
224004005,North Lamar Center,Concordia University Texas,Austin,7701 N. Lamar,TX,78752,2
224013001,Main Campus,Conlee's College of Cosmetology,KERRVILLE,"320 West Water Street, Suite E",TX,780284453,9
224110001,NCTC-Gainesville Campus (Main),North Central Texas College,Gainesville,1525 West California,TX,762404699,4
224110002,NCTC-Corinth Campus,North Central Texas College,Corinth,1500 North Corinth Street,TX,76205,4
224110003,NCTC-Bowie Campus,North Central Texas College,Bowie,810 South Mill Street,TX,76230,4
224110004,NCTC-Graham Campus,North Central Texas College,Graham,928 Cherry Street,TX,76450,4
224110005,NCTC-Flower Mound,North Central Texas College,Flower Mound,1200 Parker Square,TX,75028,4
224147001,Main Campus,Texas A & M University-Corpus Christi,Corpus Christi,6300 Ocean Dr.,TX,784125503,1
224156001,Main Campus,Cosmetology Career Center LLC,Carrollton,2389A Midway Road,TX,75006,9
224226001,Main Campus,Dallas Baptist University,DALLAS,3000 MOUNTAIN CREEK PARKWAY,TX,752119299,2
224244001,Dallas Christian College,Dallas Christian College,DALLAS,2700 CHRISTIAN PKWY,TX,752347299,2
224271001,Main Campus,Dallas Institute of Funeral Service,DALLAS,3909 S BUCKNER BLVD,TX,752274314,5
224305001,Main Campus-Dallas,Dallas Theological Seminary,DALLAS,3909 SWISS AVE,TX,75204,2
224305002,Dallas Theological Seminary Houston Campus,Dallas Theological Seminary,Houston,7100 Regency Square Blvd. Suite 100,TX,77036,2
224305003,"Dallas Theological Seminary Washington, DC Campus",Dallas Theological Seminary,Manassas,10002 Battleview Parkway,VA,20109,2
224305004,Atlanta PGI Campus,Dallas Theological Seminary,Atlanta,515 Garson Drive NE,GA,30064,2
224323001,Main Campus,University of Dallas,IRVING,1845 E NORTHGATE,TX,750624736,2
224323002,University of Dallas Rome Campus,University of Dallas,Marino,"Via dei Ceraseti, 12",,47,2
224350001,Del Mar College,Del Mar College,Corpus Christi,101 Baldwin Blvd.,TX,784043897,4
224350002,Del Mar West,Del Mar College,Corpus Christi,4101 Old Brownsville Road,TX,78405,4
224350003,Center for Economic Development,Del Mar College,Corpus Christi,3209 S. Staples,TX,784043897,4
224350004,Aviation Center,Del Mar College,Corpus Christi,1000 International Dr.,TX,78406,4
224350005,Northwest Center,Del Mar College,Corpus Christi,13725 Northwest Blvd.,TX,78410,4
224527001,Main Campus,East Texas Baptist University,Marshall,1 Tiger Drive,TX,756701498,2
224545001,Texas A&M University-Texarkana at Bringle Lake,Texas A&M University-Texarkana,TEXARKANA,7101 University Ave.,TX,75503,1
224545002,Texas A&M University-Texarkana at Northeast Texas Community College,Texas A&M University-Texarkana,Mount Pleasant,2886 FM 1735 Chapel Hill Rd.,TX,754551307,1
224554001,Main Campus,Texas A & M University-Commerce,COMMERCE,2600 South Neal,TX,754283011,1
224554002,Texas A and M University Metroplex Campus,Texas A & M University-Commerce,Mesquite,2700 Motley Dr,TX,75185,1
224554003,Rockwall,Texas A & M University-Commerce,Rockwall,2610 Observation Trail,TX,75032,1
224554004,Corsicana,Texas A & M University-Commerce,Corsicana,3200 W. 7th Ave,TX,75110,1
224554005,Midlothian,Texas A & M University-Commerce,Midlothian,899 Mt. Zion Rd,TX,76065,1
224554006,Collin Higher Education Center,Texas A & M University-Commerce,McKinney,3452 Spur 399,TX,75069,1
224554007,Universities Center at Dallas,Texas A & M University-Commerce,Dallas,1901 Main St,TX,75201,1
224572001,Main Campus,Eastfield College,MESQUITE,3737 MOTLEY DR,TX,751502099,4
224572002,Pleasant Grove Campus,Eastfield College,Dallas,802 South Buckner Blvd.,TX,75217,4
224615001,El Centro College,El Centro College,DALLAS,801 Main,TX,752023604,4
224642001,VALLE VERDE CAMPUS (VV),El Paso Community College,El Paso,919 Hunter Drive,TX,799151908,4
224642002,RIO GRANDE CAMPUS (RG),El Paso Community College,El Paso,100 West Rio Grande,TX,79902,4
224642003,MISSION DEL PASO CAMPUS (MDP),El Paso Community College,EL PASO,10700 GATEWAY WEST,TX,79927,4
224642004,TRANSMOUNTAIN CAMPUS,El Paso Community College,EL PASO,9570 GATEWAY NORTH,TX,79924,4
224642005,NORTHWEST CAMPUS (NW),El Paso Community College,EL PASO,6701 SOUTH DESERT BLVD,TX,79932,4
224642006,Alpha Center (CTC),El Paso Community College,El Paso,215 Frances,TX,79905,4
224642007,ADMINSTRATIVE SERVICES CENTER (ASC),El Paso Community College,El Paso,9050 Viscount,TX,79925,4
224660001,Branch Campus,Western Technical College,EL PASO,9451 Diana Drive,TX,79924,6
224679001,Main Campus,Western Technical College,EL PASO,9624 PLAZA CIRCLE,TX,79927,6
224712001,Main Campus,Episcopal Theological Seminary of the Southwest,Austin,501 E. 32nd St.,TX,78705,2
224758001,Main Campus,Exposito School of Hair Design,AMARILLO,3710 MOCKINGBIRD,TX,791093208,9
224776001,Art Institute of Dallas,South University-The Art Institute of Dallas,DALLAS,"Two NorthPark East, 8080 Park Lane #100",TX,752315993,3
224828001,Fort Worth Beauty School-Granbury Campus,Fort Worth Beauty School,Granbury,2901 Glen Rose Hwy,TX,76048,9
224828002,Granbury Campus,Fort Worth Beauty School,GRANBURY,2901 GLEN ROSE HWY STE 102,TX,76048,9
224828003,Lake Worth Campus,Fort Worth Beauty School,FORT WORTH,4601 Boat Club Rd ste 113,TX,76179,9
224891001,Frank Phillips College,Frank Phillips College,BORGER,1301 W. Roosevelt St.,TX,790085118,4
224961001,Galveston College,Galveston College,GALVESTON,4015 AVE Q,TX,775507496,4
225070001,Main Campus,Grayson College,DENISON,6101 GRAYSON DRIVE,TX,750208299,4
225070002,Grayson County College South Campus,Grayson College,Van Alstyne,1455 W. Van Alstyne Parkway,TX,75495,4
225201001,Hallmark University,Hallmark University,San Antonio,10401 IH 10 West,TX,782301737,2
225201002,Hallmark University - College of Aeronautics,Hallmark University,San Antonio,8901 Wetmore Road,TX,78216,2
225247001,Hardin-Simmons University,Hardin-Simmons University,Abilene,2200 Hickory,TX,79698,2
225308001,Trinity Valley Community College District,Trinity Valley Community College,ATHENS,100 Cardinal Drive,TX,75751,4
225308002,Palestine,Trinity Valley Community College,Palestine,2970 N. St. Hwy 19,TX,75802,4
225308003,Kaufman HSC,Trinity Valley Community College,Kaufman,800 Ed Hall Dr.,TX,75142,4
225308004,Terrell,Trinity Valley Community College,Terrell,1200 E I-20,TX,75160,4
225371001,Main Campus,Hill College,HILLSBORO,112 LAMAR,TX,76645,4
225371003,Johnson County Campus,Hill College,Cleburne,2112 Mayfield Parkway,TX,76033,4
225371004,Bosque County Center,Hill College,Meridian,301 N 2nd,TX,76665,4
225371005,Burleson Center,Hill College,Burleson,130 E Renfro St,TX,76028,4
225371006,Glen Rose Center,Hill College,Glen Rose,301 Bo Gibbs Blvd,TX,76043,4
225399001,Main Campus,Houston Baptist University,Houston,7502 Fondren Rd.,TX,770743298,2
225414001,University of Houston Clear-Lake,University of Houston-Clear Lake,HOUSTON,2700 BAY AREA BLVD,TX,770581098,1
225414002,University of Houston-Clear Lake-Pearland,University of Houston-Clear Lake,Pearland,1200 Pearland Parkway,TX,77581,1
225414003,University of Houston-Clear Lake -Texas Medical Center,University of Houston-Clear Lake,Houston,2151 W. Holcombe Blvd.,TX,77030,1
225423001,Central College - Midtown Campus,Houston Community College,Houston,1300 Holman,TX,77004,4
225423002,HCC Administration Complex,Houston Community College,Houston,3100 Main,TX,77002,4
225423005,Northeast - Northeast,Houston Community College,Houston,555 Community College Drive,TX,77013,4
225423006,Northeast - Northline,Houston Community College,Houston,8001 Fulton,TX,77022,4
225423007,Northeast - Pinemont,Houston Community College,Houston,1265 PIinemont,TX,77018,4
225423008,Northeast - Automotive Technology,Houston Community College,Houston,4638 Airline,TX,77022,4
225423009,Northwest - Spring Branch,Houston Community College,Houston,1010 West Sam Houston Parkway,TX,77043,4
225423010,Northwest - Katy,Houston Community College,Houston,1550 Foxlake,TX,77084,4
225423011,Southeast - East Side,Houston Community College,Houston,6815 Rustic,TX,77087,4
225423012,Coleman Health Science Center,Houston Community College,Houston,1900 Pressler,TX,77030,4
225423014,Northwest - Alief-Bissonnet,Houston Community College,Houston,13803 Bissonnet,TX,77083,4
225423015,Southwest - Stafford,Houston Community College,Stafford,9910 Cash Road,TX,77477,4
225423016,Southwest - Gulfton,Houston Community College,Houston,5407 Gulfton,TX,77081,4
225423017,Southwest - Missouri City,Houston Community College,Missouri City,1600 Texas Parkway,TX,77489,4
225423019,Southwest - West Loop,Houston Community College,Houston,5601 West Loop South,TX,77081,4
225423030,Central - South Campus,Houston Community College,Houston,1990 Airport Blvd.,TX,77051,4
225423031,Northwest - Alief-Hayes,Houston Community College,Houston,2811 Hayes Road,TX,77082,4
225423033,Southeast - Felix Fraga,Houston Community College,Houston,301 N. Drennan,TX,77003,4
225423034,North Forest Campus,Houston Community College,Houston,6010 Little York,TX,77016,4
225432001,Main Campus,University of Houston-Downtown,HOUSTON,1 MAIN ST,TX,770021014,1
225432002,UHD-Northwest,University of Houston-Downtown,Houston,20515 State Highway 249 Building 12,TX,77070,1
225432003,UHD-Kingwood Lonestar,University of Houston-Downtown,Kingwood,20000 Kingwood Drive,TX,77339,1
225432004,UHD-Cyfair,University of Houston-Downtown,Cypress,9191 Barker Cypress Road,TX,77433,1
